id_paper,id_data,species,order,body_part,morphology,environmental_condition,genetic.epigenetic_mechanism,genetic.epigenetic_mechanism_filtered,plasticity.or.adaptation,author,title,year,journal,volume,doi
2762,v7,Bicyclus anynana,Lepdoptera,thorax,mass,diet,heritability,maternal effect,plasticity,Saastamoinen; Marjo and Brommer; Jon E. and Brakefield; Paul M. and Zwaan; Bas J.,Quantitative genetic analysis of responses to larval food limitation in a polyphenic butterfly indicates environment- and trait-specific effects,2013,ECOLOGY AND EVOLUTION,3,10.1002/ece3.718
2762,v9,Bicyclus anynana,Lepdoptera,body,mass,diet,heritability,maternal effect,plasticity,Saastamoinen; Marjo and Brommer; Jon E. and Brakefield; Paul M. and Zwaan; Bas J.,Quantitative genetic analysis of responses to larval food limitation in a polyphenic butterfly indicates environment- and trait-specific effects,2013,ECOLOGY AND EVOLUTION,3,10.1002/ece3.718
2762,v6,Bicyclus anynana,Lepdoptera,thorax,mass,temperature,heritability,maternal effect,plasticity,Saastamoinen; Marjo and Brommer; Jon E. and Brakefield; Paul M. and Zwaan; Bas J.,Quantitative genetic analysis of responses to larval food limitation in a polyphenic butterfly indicates environment- and trait-specific effects,2013,ECOLOGY AND EVOLUTION,3,10.1002/ece3.718
2762,v8,Bicyclus anynana,Lepdoptera,body,mass,temperature,heritability,maternal effect,plasticity,Saastamoinen; Marjo and Brommer; Jon E. and Brakefield; Paul M. and Zwaan; Bas J.,Quantitative genetic analysis of responses to larval food limitation in a polyphenic butterfly indicates environment- and trait-specific effects,2013,ECOLOGY AND EVOLUTION,3,10.1002/ece3.718
2768,de104,Drosophila suzukii,Diptera,wing,size,season,gene expression,transcriptomic,plasticity,Shearer; Peter W. and West; Jessica D. and Walton; Vaughn M. and Brown; Preston H. and Svetec; Nicolas and Chiu; Joanna C.,Seasonal cues induce phenotypic plasticity of <i>Drosophila suzukii</i> to enhance winter survival,2016,BMC ECOLOGY,16,10.1186/s12898-016-0070-3
2768,de103,Drosophila suzukii,Diptera,body,color,season,gene expression,transcriptomic,plasticity,Shearer; Peter W. and West; Jessica D. and Walton; Vaughn M. and Brown; Preston H. and Svetec; Nicolas and Chiu; Joanna C.,Seasonal cues induce phenotypic plasticity of <i>Drosophila suzukii</i> to enhance winter survival,2016,BMC ECOLOGY,16,10.1186/s12898-016-0070-3
2776,de23,Apis mellifera,Hymenoptera,body,overall development,caste,methylation,epigenetic,plasticity,Mutti; Navdeep S. and Dolezal; Adam G. and Wolschin; Florian and Mutti; Jasdeep S. and Gill; Kulvinder S. and Amdam; Gro V.,IRS and TOR nutrient-signaling pathways act <i>via</i> juvenile hormone to influence honey bee caste fate,2011,JOURNAL OF EXPERIMENTAL BIOLOGY,214,10.1242/jeb.061499
2776,de21,Apis mellifera,Hymenoptera,body,overall development,caste,TOR,single gene/pathway,plasticity,Mutti; Navdeep S. and Dolezal; Adam G. and Wolschin; Florian and Mutti; Jasdeep S. and Gill; Kulvinder S. and Amdam; Gro V.,IRS and TOR nutrient-signaling pathways act <i>via</i> juvenile hormone to influence honey bee caste fate,2011,JOURNAL OF EXPERIMENTAL BIOLOGY,214,10.1242/jeb.061499
2776,de20,Apis mellifera,Hymenoptera,body,overall development,caste,insulin,single gene/pathway,plasticity,Mutti; Navdeep S. and Dolezal; Adam G. and Wolschin; Florian and Mutti; Jasdeep S. and Gill; Kulvinder S. and Amdam; Gro V.,IRS and TOR nutrient-signaling pathways act <i>via</i> juvenile hormone to influence honey bee caste fate,2011,JOURNAL OF EXPERIMENTAL BIOLOGY,214,10.1242/jeb.061499
2776,de22,Apis mellifera,Hymenoptera,body,overall development,caste,JH,single gene/pathway,plasticity,Mutti; Navdeep S. and Dolezal; Adam G. and Wolschin; Florian and Mutti; Jasdeep S. and Gill; Kulvinder S. and Amdam; Gro V.,IRS and TOR nutrient-signaling pathways act <i>via</i> juvenile hormone to influence honey bee caste fate,2011,JOURNAL OF EXPERIMENTAL BIOLOGY,214,10.1242/jeb.061499
2778,b2,Camponotus floridanus,Hymenoptera,muscle,overall development,caste,acetylation,epigenetic,plasticity,Simola; Daniel F. and Ye; Chaoyang and Mutti; Navdeep S. and Dolezal; Kelly and Bonasio; Roberto and Liebig; Juergen and Reinberg; Danny and Berger; Shelley L.,A chromatin link to caste identity in the carpenter ant <i>Camponotus floridanus</i>,2013,GENOME RESEARCH,23,10.1101/gr.148361.112
2784,de180,Bicyclus anynana,Lepidoptera,eye,shape,season,gene expression,transcriptomic,plasticity,Macias-Munoz; Aide and Smith; Gilbert and Monteiro; Antonia and Briscoe; Adriana D.,Transcriptome-Wide Differential Gene Expression in <i>Bicyclus anynana</i> Butterflies: Female Vision-Related Genes Are More Plastic,2016,MOLECULAR BIOLOGY AND EVOLUTION,33,10.1093/molbev/msv197
2805,de184,Zootermopsis nevadensis,Blattodea,body,overall development,caste,gene expression,transcriptomic,plasticity,Yaguchi; Hajime and Suzuki; Ryutaro and Matsunami; Masatoshi and Shigenobu; Shuji and Maekawa; Kiyoto,Transcriptomic changes during caste development through social interactions in the termite <i>Zootermopsis nevadensis</i>,2019,ECOLOGY AND EVOLUTION,9,10.1002/ece3.4976
2808,v12,Drosophila melanogaster,Diptera,abdomen,color,diet,insulin,single gene/pathway,plasticity,Shakhmantsir; Iryna and Massad; Nicole L. and Kennell; Jennifer A.,Regulation of Cuticle Pigmentation in <i>Drosophila</i> by the Nutrient Sensing Insulin and TOR Signaling Pathways,2014,DEVELOPMENTAL DYNAMICS,243,10.1002/dvdy.24080
2808,v14,Drosophila melanogaster,Diptera,abdomen,color,diet,TOR,single gene/pathway,plasticity,Shakhmantsir; Iryna and Massad; Nicole L. and Kennell; Jennifer A.,Regulation of Cuticle Pigmentation in <i>Drosophila</i> by the Nutrient Sensing Insulin and TOR Signaling Pathways,2014,DEVELOPMENTAL DYNAMICS,243,10.1002/dvdy.24080
2808,v11,Drosophila melanogaster,Diptera,thorax,color,diet,insulin,single gene/pathway,plasticity,Shakhmantsir; Iryna and Massad; Nicole L. and Kennell; Jennifer A.,Regulation of Cuticle Pigmentation in <i>Drosophila</i> by the Nutrient Sensing Insulin and TOR Signaling Pathways,2014,DEVELOPMENTAL DYNAMICS,243,10.1002/dvdy.24080
2808,v13,Drosophila melanogaster,Diptera,thorax,color,diet,TOR,single gene/pathway,plasticity,Shakhmantsir; Iryna and Massad; Nicole L. and Kennell; Jennifer A.,Regulation of Cuticle Pigmentation in <i>Drosophila</i> by the Nutrient Sensing Insulin and TOR Signaling Pathways,2014,DEVELOPMENTAL DYNAMICS,243,10.1002/dvdy.24080
2824,de226,Apis mellifera,Hymenoptera,body,size,diet,gene expression,transcriptomic,plasticity,Liu; Yi Bo and Yi; Yao and Abdelmawla; Amal and Zheng; Yun Lin and Zeng; Zhi Jiang and He; Xu Jiang,Female developmental environment delays development of male honeybee (<i>Apis mellifera</i>),2021,BMC GENOMICS,22,10.1186/s12864-021-08014-1
2837,b44,Drosophila melanogaster,Diptera,wing,size,geography,gene expression,transcriptomic,plasticity,Chauhan; Namita and Shrivastava; Nidhi Krishna and Agrawal; Namita and Shakarad; Mallikarjun N.,Wing patterning in faster developing <i>Drosophila</i> is associated with high ecdysone titer and wingless expression,2020,MECHANISMS OF DEVELOPMENT,163,10.1016/j.mod.2020.103626
2900,da27,Camponotus floridanus,Hymenoptera,body,size,caste,acetylation,epigenetic,plasticity,Simola; Daniel F. and Graham; Riley J. and Brady; Cristina M. and Enzmann; Brittany L. and Desplan; Claude and Ray; Anandasankar and Zwiebel; Laurence J. and Bonasio; Roberto and Reinberg; Danny and Liebig; Juergen and Berger; Shelley L.,Epigenetic (re)programming of caste-specific behavior in the ant <i>Camponotus floridanus</i>,2016,SCIENCE,351,10.1126/science.aac6633
2906,de106,Araschnia levana,Lepidoptera,body,overall development,season,gene expression,transcriptomic,plasticity,Vilcinskas; Andreas and Vogel; Heiko,Seasonal phenotype-specific transcriptional reprogramming during metamorphosis in the European map butterfly <i>Araschnia levana</i>,2016,ECOLOGY AND EVOLUTION,6,10.1002/ece3.2120
2959,da4,Linepithema humile,Hymenoptera,body,size,diet,methylation,epigenetic,plasticity,Renard; Thibaut and Gueydan; Cyril and Aron; Serge,DNA methylation and expression of the <i>egfr</i> gene are associated with worker size in monomorphic ants,2022,SCIENTIFIC REPORTS,12,10.1038/s41598-022-25675-4
2959,da5,Monomorium pharaonis,Hymenoptera,body,size,diet,methylation,epigenetic,plasticity,Renard; Thibaut and Gueydan; Cyril and Aron; Serge,DNA methylation and expression of the <i>egfr</i> gene are associated with worker size in monomorphic ants,2022,SCIENTIFIC REPORTS,12,10.1038/s41598-022-25675-4
2984,de98,Junonia almana,Lepidoptera,wing,color,temperature,gene expression,transcriptomic,plasticity,Otaki; Joji M.,Reversed type of color-pattern modifications of butterfly wings: A physiological mechanism of wing-wide color-pattern determination,2007,JOURNAL OF INSECT PHYSIOLOGY,53,10.1016/j.jinsphys.2007.02.005
3003,de124,Bicyclus anynana,Lepidoptera,wing,color,season,notch,single gene/pathway,plasticity,Oliver; Jeffrey C. and Ramos; Diane and Prudic; Kathleen L. and Monteiro; Antonia,Temporal Gene Expression Variation Associated with Eyespot Size Plasticity in <i>Bicyclus anynana</i>,2013,PLOS ONE,8,10.1371/journal.pone.0065830
3003,de125,Bicyclus anynana,Lepidoptera,wing,color,season,Engrailed,single gene/pathway,plasticity,Oliver; Jeffrey C. and Ramos; Diane and Prudic; Kathleen L. and Monteiro; Antonia,Temporal Gene Expression Variation Associated with Eyespot Size Plasticity in <i>Bicyclus anynana</i>,2013,PLOS ONE,8,10.1371/journal.pone.0065830
3026,de175,Nilaparvata lugens,Hemiptera,wing,size,social environment,gene expression,transcriptomic,plasticity,Xu; Nan and Wei; Sheng-Fei and Xu; Hai-Jun,Transcriptome Analysis of the Regulatory Mechanism of FoxO on Wing Dimorphism in the Brown Planthopper; <i>Nilaparvata lugens</i> (Hemiptera: Delphacidae),2021,INSECTS,12,10.3390/insects12050413
3026,de176,Nilaparvata lugens,Hemiptera,wing,size,temperature,gene expression,transcriptomic,plasticity,Xu; Nan and Wei; Sheng-Fei and Xu; Hai-Jun,Transcriptome Analysis of the Regulatory Mechanism of FoxO on Wing Dimorphism in the Brown Planthopper; <i>Nilaparvata lugens</i> (Hemiptera: Delphacidae),2021,INSECTS,12,10.3390/insects12050413
3026,de177,Nilaparvata lugens,Hemiptera,wing,size,diet,gene expression,transcriptomic,plasticity,Xu; Nan and Wei; Sheng-Fei and Xu; Hai-Jun,Transcriptome Analysis of the Regulatory Mechanism of FoxO on Wing Dimorphism in the Brown Planthopper; <i>Nilaparvata lugens</i> (Hemiptera: Delphacidae),2021,INSECTS,12,10.3390/insects12050413
3045,de74,Apis mellifera,Hymenoptera,brain,overall development,caste,gene expression,transcriptomic,plasticity,Vieira; Joseana and de Paula Freitas; Flavia Cristina and Cristino; Alexandre Santos and Pinheiro; Daniel Guariz and Aguiar; Luiz Roberto and Framartino Bezerra Laure; Marcela Aparecida and Rosatto Moda; Livia Maria and Paulino Simoes; Zila Luz and Barchuk; Angel Roberto,Molecular underpinnings of the early brain developmental response to differential feeding in the honey bee <i>Apis mellifera</i>,2021,BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS,1864,10.1016/j.bbagrm.2021.194732
3065,da17,Harmonia axyridis,Coleoptera,wing,color,temperature,insulin,single gene/pathway,plasticity,Zeng; Boping and Wang; Shasha and Li; Yan and Xiao; Zhongjiu and Zhou; Min and Wang; Shigui and Zhang; Daowei,Effect of long-term cold storage on trehalose metabolism of pre-wintering Harmonia axyridis adults and changes in morphological diversity before and after wintering,2020,PLOS ONE,15,10.1371/journal.pone.0230435
3070,de68,Oedaleus asiaticus,Orthoptera,body,size,geography,gene expression,transcriptomic,plasticity,Qin; Xinghu and Hao; Kun and Ma; Jingchuan and Huang; Xunbing and Tu; Xiongbing and Ali; Md. Panna and Pittendrigh; Barry R. and Cao; Guangchun and Wang; Guangjun and Nong; Xiangqun and Whitman; Douglas W. and Zhang; Zehua,Molecular Ecological Basis of Grasshopper (<i>Oedaleus asiaticus</i>) Phenotypic Plasticity under Environmental Selection,2017,FRONTIERS IN PHYSIOLOGY,8,10.3389/fphys.2017.00770
3070,de69,Oedaleus asiaticus,Orthoptera,body,mass,geography,gene expression,transcriptomic,plasticity,Qin; Xinghu and Hao; Kun and Ma; Jingchuan and Huang; Xunbing and Tu; Xiongbing and Ali; Md. Panna and Pittendrigh; Barry R. and Cao; Guangchun and Wang; Guangjun and Nong; Xiangqun and Whitman; Douglas W. and Zhang; Zehua,Molecular Ecological Basis of Grasshopper (<i>Oedaleus asiaticus</i>) Phenotypic Plasticity under Environmental Selection,2017,FRONTIERS IN PHYSIOLOGY,8,10.3389/fphys.2017.00770
3093,de105,Araschnia levana,Lepidoptera,body,overall development,season,miRNAs,non-coding RNA,plasticity,Mukherjee; Krishnendu and Baudach; Arne and Vogel; Heiko and Vilcinskas; Andreas,Seasonal phenotype-specific expression of microRNAs during metamorphosis in the European map butterfly <i>Araschnia levana</i>,2020,ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,104,10.1002/arch.21657
3126,b35,Drosophila melanogaster,Diptera,body,mass,geography,gene expression,transcriptomic,plasticity,Bochdanovits; Z and van der Klis; H and de Jong; G,Covariation of larval gene expression and adult body size in natural populations of <i>Drosophila melanogaster</i>,2003,MOLECULAR BIOLOGY AND EVOLUTION,20,10.1093/molbev/msg179
3173,de107,Eristalis pertinax,Diptera,wing,size,season,gene expression,transcriptomic,plasticity,Mielczarek; Lukasz E. and Oleksa; Andrzej and Meyza; Katarzyna and Tofilski; Adam,Seasonal polyphenism in <i>Eristalis pertinax</i> (Diptera: Syrphidae),2016,EUROPEAN JOURNAL OF ENTOMOLOGY,113,10.14411/eje.2016.064
3185,de29,Drosophila melanogaster,Diptera,body,mass,diet,insulin,single gene/pathway,plasticity,Rehman; Niyas and Varghese; Jishy,Larval nutrition influences adult fat stores and starvation resistance in <i>Drosophila</i>,2021,PLOS ONE,16,10.1371/journal.pone.0247175
3191,de8,Mythimna separata,Lepidoptera,body,mass,social environment,GBP,single gene/pathway,plasticity,Zhang; Yingchao and He; Juan and Zhang; Yuxia and Li; Yue and Yu; Yang and Jiang; Xingfu and Pan; Weidong,Insect cytokine growth-blocking peptide may regulate density-dependent phase trait of cuticular melanization in the larval armyworm; <i>Mythimna separata</i>,2020,JOURNAL OF ASIA-PACIFIC ENTOMOLOGY,23,10.1016/j.aspen.2020.03.016
3191,de9,Mythimna separata,Lepidoptera,body,color,social environment,GBP,single gene/pathway,plasticity,Zhang; Yingchao and He; Juan and Zhang; Yuxia and Li; Yue and Yu; Yang and Jiang; Xingfu and Pan; Weidong,Insect cytokine growth-blocking peptide may regulate density-dependent phase trait of cuticular melanization in the larval armyworm; <i>Mythimna separata</i>,2020,JOURNAL OF ASIA-PACIFIC ENTOMOLOGY,23,10.1016/j.aspen.2020.03.016
3288,de1,Sogatella furcifera,Hemiptera,wing,size,diet,insulin,single gene/pathway,plasticity,Gao; Xinlei and Fu; Yating and Ajayi; Olugbenga Emmanuel and Guo; Dongyang and Zhang; Liqin and Wu; Qingfa,Identification of genes underlying phenotypic plasticity of wing size via insulin signaling pathway by network-based analysis in <i>Sogatella furcifera</i>,2019,BMC GENOMICS,20,10.1186/s12864-019-5793-z
3288,de2,Sogatella furcifera,Hemiptera,wing,size,social environment,insulin,single gene/pathway,plasticity,Gao; Xinlei and Fu; Yating and Ajayi; Olugbenga Emmanuel and Guo; Dongyang and Zhang; Liqin and Wu; Qingfa,Identification of genes underlying phenotypic plasticity of wing size via insulin signaling pathway by network-based analysis in <i>Sogatella furcifera</i>,2019,BMC GENOMICS,20,10.1186/s12864-019-5793-z
3319,de122,Sitobion avenae,Hemiptera,wing,overall development,social environment,miRNAs,non-coding RNA,plasticity,Li; Xiangrui and Zhang; Fangmei and Coates; Brad and Wei; Changping and Zhu; Xun and Zhang; Yunhui and Zhou; Xuguo,Temporal analysis of microRNAs associated with wing development in the English grain aphid; Sitobion avenae (F.) (Homoptera: Aphidiae),2022,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,142,10.1016/j.ibmb.2021.103579
3319,de121,Sitobion avenae,Hemiptera,wing,overall development,predation,miRNAs,non-coding RNA,plasticity,Li; Xiangrui and Zhang; Fangmei and Coates; Brad and Wei; Changping and Zhu; Xun and Zhang; Yunhui and Zhou; Xuguo,Temporal analysis of microRNAs associated with wing development in the English grain aphid; Sitobion avenae (F.) (Homoptera: Aphidiae),2022,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,142,10.1016/j.ibmb.2021.103579
3319,de123,Sitobion avenae,Hemiptera,wing,overall development,diet,miRNAs,non-coding RNA,plasticity,Li; Xiangrui and Zhang; Fangmei and Coates; Brad and Wei; Changping and Zhu; Xun and Zhang; Yunhui and Zhou; Xuguo,Temporal analysis of microRNAs associated with wing development in the English grain aphid; Sitobion avenae (F.) (Homoptera: Aphidiae),2022,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,142,10.1016/j.ibmb.2021.103579
3340,de162,Drosophila melanogaster,Diptera,body,size,temperature,gene expression,transcriptomic,plasticity,Clemson; A. S. and Sgro; C. M. and Telonis-Scott; M.,Thermal plasticity in <i>Drosophila melanogaster</i> populations from eastern Australia: quantitative traits to transcripts,2016,JOURNAL OF EVOLUTIONARY BIOLOGY,29,10.1111/jeb.12969
3378,de39,Locusta migratoria,Orthoptera,body,overall development,social environment,lncRNAs,non-coding RNAs,plasticity,Li; Ting and Chen; Bing and Yang; Pengcheng and Wang; Depin and Du; Baozhen and Kang; Le,Long Non-coding RNA Derived from lncRNA- mRNA Co-expression Networks Modulates the Locust Phase Change,2020,GENOMICS PROTEOMICS \& BIOINFORMATICS,18,10.1016/j.gpb.2020.05.001
3378,de40,Locusta migratoria,Orthoptera,body,color,social environment,lncRNAs,non-coding RNAs,plasticity,Li; Ting and Chen; Bing and Yang; Pengcheng and Wang; Depin and Du; Baozhen and Kang; Le,Long Non-coding RNA Derived from lncRNA- mRNA Co-expression Networks Modulates the Locust Phase Change,2020,GENOMICS PROTEOMICS \& BIOINFORMATICS,18,10.1016/j.gpb.2020.05.001
3385,de7,Bombyx mori,Lepidoptera,body,mass,temperature,gene expression,transcriptomic,plasticity,Lopes; Thayna Bisson Ferraz and Aguiar; Rachel Colauto Milanezi and de Souza; Rogerio Fernandes and Nascimento; Cristianne Cordeiro and Dionisio; Jaqueline Fernanda and Mantovani; Mario Sergio and Semprebon; Simone Cristine and da Rosa; Renata,Influence of temperature variation on gene expression and cocoon production in<i> Bombyx</i><i> mori</i> Linnaeus; 1758 (Lepidoptera: Bombycidae),2023,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS \& PROTEOMICS,47,10.1016/j.cbd.2023.101111
3469,de159,Drosophila melanogaster,Diptera,body,mass,social environment,gene expression,transcriptomic,plasticity,Morimoto; Juliano and Wenzel; Marius and Derous; Davina and Henry; Youn and Colinet; Herve,The transcriptomic signature of responses to larval crowding in <i>Drosophila melanogaster</i>,2023,INSECT SCIENCE,30,10.1111/1744-7917.13113
3470,de134,Rhopalosiphum padi,Hemiptera,wing,overall development,diet,gene expression,transcriptomic,plasticity,Zhang; Rong-Jiao and Chen; Jing and Jiang; Li-Yun and Qiao; Ge-Xia,The genes expression difference between winged and wingless bird cherry-oat aphid <i>Rhopalosiphum padi</i> based on transcriptomic data,2019,SCIENTIFIC REPORTS,9,10.1038/s41598-019-41348-1
3470,de133,Rhopalosiphum padi,Hemiptera,wing,overall development,social environment,gene expression,transcriptomic,plasticity,Zhang; Rong-Jiao and Chen; Jing and Jiang; Li-Yun and Qiao; Ge-Xia,The genes expression difference between winged and wingless bird cherry-oat aphid <i>Rhopalosiphum padi</i> based on transcriptomic data,2019,SCIENTIFIC REPORTS,9,10.1038/s41598-019-41348-1
3471,da3,Onthophagus sagittarius,Coleoptera,horns,shape,diet,doublesex,single gene/pathway,plasticity,Kijimoto; Teiya and Moczek; Armin P. and Andrews; Justen,Diversification of <i>doublesex</i> function underlies morph-; sex-; and species-specific development of beetle horns,2012,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,109,10.1073/pnas.1118589109
3471,da1,Onthophagus taurus,Coleoptera,horns,size,diet,doublesex,single gene/pathway,plasticity,Kijimoto; Teiya and Moczek; Armin P. and Andrews; Justen,Diversification of <i>doublesex</i> function underlies morph-; sex-; and species-specific development of beetle horns,2012,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,109,10.1073/pnas.1118589109
3471,da2,Onthophagus sagittarius,Coleoptera,horns,size,diet,doublesex,single gene/pathway,plasticity,Kijimoto; Teiya and Moczek; Armin P. and Andrews; Justen,Diversification of <i>doublesex</i> function underlies morph-; sex-; and species-specific development of beetle horns,2012,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,109,10.1073/pnas.1118589109
3483,b37,Acyrthosiphon pisum,Hemiptera,wing,overall development,social environment,gene expression,transcriptomic,plasticity,Wang; Xing-Xing and Zhang; Yi and Zhang; Zhan-Feng and Tian; Hong-Gang and Liu; Tong-Xian,Deciphering the Function of Octopaminergic Signaling on Wing Polyphenism of the Pea Aphid <i>Acyrthosiphon pisum</i>,2016,FRONTIERS IN PHYSIOLOGY,7,10.3389/fphys.2016.00603
3500,de231,Acyrthosiphon pisum,Hemiptera,wing,overall development,diet,gene expression,transcriptomic,plasticity,Jedlicka; Pavel and Jedlickova; Veronika and Lee; How-Jing,Expression of stress-related genes in the parthenogenetic forms of the pea aphid; <i>Acyrthosiphon pisum</i>,2015,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR \& INTEGRATIVE PHYSIOLOGY,180,10.1016/j.cbpa.2014.11.009
3511,de64,Apis mellifera,Hymenoptera,brain,size,caste,miRNAs,non-coding RNA,plasticity,Vieira; J. and Freitas; F. C. P. and Cristino; A. S. and Moda; L. M. R. and Martins; J. R. and Bitondi; M. M. G. and Simoes; Z. L. P. and Barchuk; A. R.,miRNA-34 and miRNA-210 target hexamerin genes enhancing their differential expression during early brain development of honeybee (<i>Apis mellifera</i>) castes,2021,INSECT MOLECULAR BIOLOGY,30,10.1111/imb.12728
3511,de65,Apis mellifera,Hymenoptera,brain,size,caste,gene expression,transcriptomic,plasticity,Vieira; J. and Freitas; F. C. P. and Cristino; A. S. and Moda; L. M. R. and Martins; J. R. and Bitondi; M. M. G. and Simoes; Z. L. P. and Barchuk; A. R.,miRNA-34 and miRNA-210 target hexamerin genes enhancing their differential expression during early brain development of honeybee (<i>Apis mellifera</i>) castes,2021,INSECT MOLECULAR BIOLOGY,30,10.1111/imb.12728
3536,b1,Digitonthophagus gazella,Coleoptera,leg,size,diet,doublesex,single gene/pathway,plasticity,Rohner; Patrick T. and Linz; David M. and Moczek; Armin P.,<i>Doublesex</i> mediates species-; sex-; environment- and trait-specific exaggeration of size and shape,2021,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,288,10.1098/rspb.2021.0241
3547,de59,Cacopsylla chinensis,Hemiptera,body,overall development,season,miRNAs,non-coding RNA,plasticity,Li; Jianying and Zhang; Dongyue and Zhang; Zhixian and Meng; Shili and Wang; Bo and Li; Zhen and Liu; Xiaoxia and Zhang; Songdou,miR-2765 Modulates the Seasonal Polyphenism in <i>Cacopsylla chinensis</i> by Targeting a Novel Cold Rreceptor <i>CcTRPC3</i>,2023,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,72,10.1021/acs.jafc.3c05429
3547,de60,Cacopsylla chinensis,Hemiptera,body,overall development,season,gene expression,transcriptomic,plasticity,Li; Jianying and Zhang; Dongyue and Zhang; Zhixian and Meng; Shili and Wang; Bo and Li; Zhen and Liu; Xiaoxia and Zhang; Songdou,miR-2765 Modulates the Seasonal Polyphenism in <i>Cacopsylla chinensis</i> by Targeting a Novel Cold Rreceptor <i>CcTRPC3</i>,2023,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,72,10.1021/acs.jafc.3c05429
3548,de75,Mythimna separata,Lepidoptera,body,color,social environment,insulin,single gene/pathway,plasticity,Wang; Sibo and Yang; Hongjia and Hu; Yushuo and Zhang; Chunyu and Fan; Dong,Multi-Omics Reveals the Effect of Population Density on the Phenotype; Transcriptome and Metabolome of <i>Mythimna separata</i>,2023,INSECTS,14,10.3390/insects14010068
3575,de201,Nilaparvata lugens,Hemiptera,wing,size,social environment,miRNAs,non-coding RNA,plasticity,Xu; Le and Zhang; Jiao and Zhan; Anran and Wang; Yaqin and Ma; Xingzhou and Jie; Wencai and Cao; Zhenghong and Omar; Mohamed A. A. and He; Kang and Li; Fei,Identification and Analysis of MicroRNAs Associated with Wing Polyphenism in the Brown Planthopper; <i>Nilaparvata lugens</i>,2020,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,21,10.3390/ijms21249754
3575,de202,Nilaparvata lugens,Hemiptera,wing,size,temperature,miRNAs,non-coding RNA,plasticity,Xu; Le and Zhang; Jiao and Zhan; Anran and Wang; Yaqin and Ma; Xingzhou and Jie; Wencai and Cao; Zhenghong and Omar; Mohamed A. A. and He; Kang and Li; Fei,Identification and Analysis of MicroRNAs Associated with Wing Polyphenism in the Brown Planthopper; <i>Nilaparvata lugens</i>,2020,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,21,10.3390/ijms21249754
3575,de203,Nilaparvata lugens,Hemiptera,wing,size,diet,miRNAs,non-coding RNA,plasticity,Xu; Le and Zhang; Jiao and Zhan; Anran and Wang; Yaqin and Ma; Xingzhou and Jie; Wencai and Cao; Zhenghong and Omar; Mohamed A. A. and He; Kang and Li; Fei,Identification and Analysis of MicroRNAs Associated with Wing Polyphenism in the Brown Planthopper; <i>Nilaparvata lugens</i>,2020,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,21,10.3390/ijms21249754
3601,de224,Nilaparvata lugens,Hemiptera,wing,size,temperature,foxo,single gene/pathway,plasticity,Lin; Xinda and Yao; Yun and Wang; Bo and Lavine; Mark D. and Lavine; Laura Corley,FOXO links wing form polyphenism and wound healing in the brown planthopper; <i>Nilaparvata lugens</i>,2016,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,70,10.1016/j.ibmb.2015.12.002
3601,de223,Nilaparvata lugens,Hemiptera,wing,size,social environment,foxo,single gene/pathway,plasticity,Lin; Xinda and Yao; Yun and Wang; Bo and Lavine; Mark D. and Lavine; Laura Corley,FOXO links wing form polyphenism and wound healing in the brown planthopper; <i>Nilaparvata lugens</i>,2016,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,70,10.1016/j.ibmb.2015.12.002
3601,de225,Nilaparvata lugens,Hemiptera,wing,size,diet,foxo,single gene/pathway,plasticity,Lin; Xinda and Yao; Yun and Wang; Bo and Lavine; Mark D. and Lavine; Laura Corley,FOXO links wing form polyphenism and wound healing in the brown planthopper; <i>Nilaparvata lugens</i>,2016,INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,70,10.1016/j.ibmb.2015.12.002
3608,de27,Harmonia axyridis,Coleoptera,wing,color,photoperiod ,JH,single gene/pathway,plasticity,Li; Jia-Xu and Tian; Zhong and Liu; Xing-Feng and Li; Bei and An; Hao-Min and Brent; Colin S. and Wang; Jia-Lu and Wang; Xiao-Ping and Liu; Wen,Juvenile hormone regulates the photoperiodic plasticity of elytra coloration in the ladybird <i>Harmonia axyridis</i>,2023,MOLECULAR ECOLOGY,32,10.1111/mec.16896
